"idx","id","type","nobs"
"3376","2010274056277","nv",33
"3377","2010274056287","nv",2
"3378","2010274056352","nv",33
"3379","2010274056396","nv",9
"3380","2010274056426","nv",27
"3381","2010274056430","nv",28
"3382","2010274056453","nv",31
"3383","2010274056514","nv",33
"3384","2010274056515","nv",33
"3385","2010274056516","nv",33
"3386","2010274056517","nv",2
"3387","2010274056518","nv",32
"3388","2010274056530","nv",22
"3389","2010274056622","nv",33
"3390","2010274056673","nv",28
"3391","2010274056676","nv",1
"3392","2010274056690","nv",33
"3393","2010274056704","nv",33
"3394","2010274056717","nv",32
"3395","2010274056722","nv",33
"3396","2010274056749","nv",29
"3397","2010274056766","nv",11
"3398","2010274056828","nv",33
"3399","2010274056849","nv",33
"3400","2010274056855","nv",31
"3401","2010274056907","nv",33
"3402","2010274056930","nv",33
"3403","2010274056994","nv",33
"3404","2010274057182","nv",33
"3405","2010274057270","nv",33
"3406","2010274064161","nv",24
"3407","2010274064162","nv",27
"3408","2010274064166","nv",31
"3409","2010274064167","nv",27
"3410","2010274064184","nv",29
"3411","2010274064238","nv",21
"3412","2010274064276","nv",24
"3413","2010274064281","nv",20
"3414","2010274064297","nv",28
"3415","2010274064298","nv",33
"3416","2010274064302","nv",16
"3417","2010274064303","nv",14
"3418","2010274064308","nv",17
"3419","2010274064332","nv",14
"3420","2010274064333","nv",15
"3421","2010274064334","nv",17
"3422","2010274064335","nv",17
"3423","2010274064336","nv",32
"3424","2010274064337","nv",8
"3425","2010274064338","nv",14
"3426","2010274064360","nv",6
"3427","2010274064361","nv",8
"3428","2010274064362","nv",9
"3429","2010274064373","nv",3
"3430","2010274064374","nv",2
"3431","2010274064398","nv",2
"3432","2010274064399","nv",7
"3433","2010274064400","nv",2
"3434","2010274064416","nv",28
"3435","3009148002631","nv",24
"3436","3009148002822","nv",43
"3437","3009148002894","nv",33
"3438","3009148002981","nv",40
"3439","3009148002990","nv",3
"3440","3009148003203","nv",2
"3441","3009148003221","nv",25
"3442","3009148003302","nv",48
"3443","3009148003331","nv",1
"3444","3009148003400","nv",43
"3445","3009148003436","nv",3
"3446","3009148003484","nv",32
"3447","3009148003507","nv",48
"3448","3009148003598","nv",36
"3449","3009148003599","nv",4
"3450","3009148003606","nv",48
"3451","3009148003612","nv",40
"3452","3009148003613","nv",32
"3453","3009148003658","nv",48
"3454","3009148003661","nv",48
"3455","3009148003680","nv",8
"3456","3009148003718","nv",2
"3457","3009148003750","nv",2
"3458","3009148003788","nv",48
"3459","3009148003817","nv",9
"3460","3009148003836","nv",48
"3461","3009148003924","nv",47
"3462","3009148003928","nv",48
"3463","3009148003953","nv",3
"3464","3009148003978","nv",46
"3465","3009148004009","nv",47
"3466","3009148004010","nv",32
"3467","3009148004020","nv",1
"3468","3009148004065","nv",48
"3469","3009148004074","nv",44
"3470","3009148004118","nv",29
"3471","3009148004172","nv",2
"3472","3009148004176","nv",48
"3473","3009148004199","nv",47
"3474","3009148004200","nv",33
"3475","3009148004247","nv",26
"3476","3009148004291","nv",4
"3477","3009148004305","nv",48
"3478","3009148004326","nv",1
"3479","3009148004330","nv",48
"3480","3009148004371","nv",43
"3481","3009148004372","nv",46
"3482","3009148004482","nv",48
"3483","3009148004532","nv",48
"3484","3009148004533","nv",48
"3485","3009148004581","nv",48
"3486","3009148004667","nv",48
"3487","3009148004670","nv",43
"3488","3009148004671","nv",43
"3489","3009148004680","nv",24
"3490","3009148004714","nv",48
"3491","3009148004730","nv",47
"3492","3009148004757","nv",35
"3493","3009148004803","nv",43
"3494","3009148004824","nv",43
"3495","3009148004826","nv",6
"3496","3009148004877","nv",25
"3497","3009148004918","nv",9
"3498","3009148004930","nv",48
"3499","3009148004972","nv",48
"3500","3009148004984","nv",48
"3501","3009148005039","nv",46
"3502","3009148005048","nv",46
"3503","3009148005061","nv",1
"3504","3009148005070","nv",48
"3505","3009148005088","nv",48
"3506","3009148005118","nv",11
"3507","3009148005140","nv",48
"3508","3009148005198","nv",48
"3509","3009148005214","nv",33
"3510","3009148005215","nv",48
"3511","3009148005220","nv",48
"3512","3009148005231","nv",1
"3513","3009148005243","nv",48
"3514","3009148005250","nv",48
"3515","3009148005264","nv",44
"3516","3009148005314","nv",3
"3517","3009148005330","nv",1
"3518","3009148005341","nv",6
"3519","3009148005357","nv",19
"3520","3009148005363","nv",3
"3521","3009148005374","nv",48
"3522","3009148005382","nv",48
"3523","3009148005385","nv",1
"3524","3009148005485","nv",45
"3525","3009148005508","nv",9
"3526","3009148005572","nv",48
"3527","3009148005596","nv",16
"3528","3009148005619","nv",1
"3529","3009148005634","nv",48
"3530","3009148005644","nv",16
"3531","3009148005666","nv",19
"3532","3009148005679","nv",48
"3533","3009148005769","nv",17
"3534","3009148005807","nv",3
"3535","3009148005824","nv",7
"3536","3009148005845","nv",48
"3537","3009148005850","nv",4
"3538","3009148005900","nv",5
"3539","3009148005952","nv",6
"3540","3009148005971","nv",13
"3541","3009148006005","nv",48
"3542","3009148006028","nv",3
"3543","3009148006091","nv",9
"3544","3009148006092","nv",12
"3545","3009148006195","nv",29
"3546","3009148006204","nv",48
"3547","3009148006215","nv",22
"3548","3009148006230","nv",45
"3549","3009148006254","nv",28
"3550","3009148006260","nv",48
"3551","3009148006314","nv",48
"3552","3009148006324","nv",22
"3553","3009148006332","nv",48
"3554","3009148006343","nv",45
"3555","3009148006354","nv",48
"3556","3009148006370","nv",1
"3557","3009148006371","nv",27
"3558","3009148006423","nv",48
"3559","3009148006446","nv",48
"3560","3009148006461","nv",48
"3561","3009148006482","nv",31
"3562","3009148006495","nv",28
"3563","3009148006544","nv",48
"3564","3009148006568","nv",48
"3565","3009148006663","nv",5
"3566","3009148006699","nv",5
"3567","3009148006700","nv",15
"3568","3009148006701","nv",47
"3569","3009148006710","nv",10
"3570","3009148006743","nv",48
"3571","3009148006757","nv",46
"3572","3009148006785","nv",47
"3573","3009148006807","nv",42
"3574","3009148006870","nv",16
"3575","3009148006930","nv",48
"3576","3009148006951","nv",6
"3577","3009148006959","nv",20
"3578","3009148006975","nv",48
"3579","3009148007017","nv",7
"3580","3009148007019","nv",43
"3581","3009148007029","nv",4
"3582","3009148007059","nv",2
"3583","3009148007087","nv",2
"3584","3009148007177","nv",41
"3585","3009148007232","nv",1
"3586","3009148007238","nv",31
"3587","3009148007291","nv",26
"3588","3009148007309","nv",43
"3589","3009148007314","nv",46
"3590","3009148007323","nv",17
"3591","3009148007372","nv",48
"3592","3009148007496","nv",43
"3593","3009148007572","nv",11
"3594","3009148007573","nv",29
"3595","3009148007653","nv",39
"3596","3009148007654","nv",34
"3597","3009148007746","nv",18
"3598","3009148007782","nv",2
"3599","3009148007812","nv",33
"3600","3009148007856","nv",47
"3601","3009148007953","nv",45
"3602","3009148007954","nv",27
"3603","3009148008312","nv",31
"3604","3009148008313","nv",47
"3605","2020262028941","nv",1
"3606","2020262029012","nv",69
"3607","2020262029036","nv",13
"3608","2020262029132","nv",87
"3609","2020262029195","nv",4
"3610","2020262029253","nv",5
"3611","2020262029291","nv",7
"3612","2020262029320","nv",57
"3613","2020262029377","nv",87
"3614","2020262029382","nv",87
"3615","2020262029388","nv",11
"3616","2020262029389","nv",2
"3617","2020262029419","nv",34
"3618","2020262029425","nv",25
"3619","2020262029469","nv",3
"3620","2020262029484","nv",1
"3621","2020262029502","nv",85
"3622","2020262029532","nv",83
"3623","2020262029546","nv",87
"3624","2020262029547","nv",60
"3625","2020262029581","nv",87
"3626","2020262029593","nv",68
"3627","2020262029616","nv",80
"3628","2020262029625","nv",2
"3629","2020262029634","nv",79
"3630","2020262029695","nv",87
"3631","2020262029697","nv",87
"3632","2020262029699","nv",2
"3633","2020262029708","nv",87
"3634","2020262029733","nv",1
"3635","2020262029761","nv",31
"3636","2020262029786","nv",82
"3637","2020262029822","nv",27
"3638","2020262029859","nv",3
"3639","2020262029860","nv",87
"3640","2020262029870","nv",9
"3641","2020262029878","nv",1
"3642","2020262029886","nv",87
"3643","2020262029889","nv",87
"3644","2020262029906","nv",29
"3645","2020262029907","nv",4
"3646","2020262029911","nv",41
"3647","2020262029919","nv",3
"3648","2020262029942","nv",71
"3649","2020262029950","nv",42
"3650","2020262029964","nv",53
"3651","2020262030002","nv",87
"3652","2020262030046","nv",87
"3653","2020262030055","nv",2
"3654","2020262030056","nv",14
"3655","2020262030098","nv",83
"3656","2020262030116","nv",87
"3657","2020262030118","nv",87
"3658","2020262030178","nv",68
"3659","2020262030191","nv",87
"3660","2020262030196","nv",45
"3661","2020262030213","nv",60
"3662","2020262030217","nv",87
"3663","2020262030221","nv",23
"3664","2020262030239","nv",59
"3665","2020262030245","nv",87
"3666","2020262030258","nv",6
"3667","2020262030268","nv",2
"3668","2020262030280","nv",77
"3669","2020262030293","nv",2
"3670","2020262030318","nv",86
"3671","2020262030325","nv",4
"3672","2020262030346","nv",84
"3673","2020262030355","nv",2
"3674","2020262030376","nv",85
"3675","2020262030382","nv",16
"3676","2020262030383","nv",87
"3677","2020262030403","nv",1
"3678","2020262030404","nv",2
"3679","2020262030425","nv",3
"3680","2020262030428","nv",87
"3681","2020262030452","nv",3
"3682","2020262030455","nv",87
"3683","2020262030467","nv",65
"3684","2020262030472","nv",1
"3685","2020262030473","nv",81
"3686","2020262030482","nv",84
"3687","2020262030507","nv",7
"3688","2020262030541","nv",77
"3689","2020262030547","nv",87
"3690","2020262030550","nv",17
"3691","2020262030560","nv",6
"3692","2020262030567","nv",87
"3693","2020262030574","nv",5
"3694","2020262030583","nv",87
"3695","2020262030607","nv",47
"3696","2020262030624","nv",86
"3697","2020262030626","nv",2
"3698","2020262030630","nv",87
"3699","2020262030642","nv",87
"3700","2020262030643","nv",83
"3701","2020262030651","nv",87
"3702","2020262030678","nv",77
"3703","2020262030686","nv",13
"3704","2020262030691","nv",87
"3705","2020262030699","nv",68
"3706","2020262030702","nv",46
"3707","2020262030704","nv",77
"3708","2020262030710","nv",87
"3709","2020262030722","nv",23
"3710","2020262030735","nv",78
"3711","2020262030738","nv",49
"3712","2020262030766","nv",65
"3713","2020262030767","nv",1
"3714","2020262030769","nv",86
"3715","2020262030810","nv",3
"3716","2020262030829","nv",87
"3717","2020262030834","nv",87
"3718","2020262030844","nv",78
"3719","2020262030864","nv",50
"3720","2020262030876","nv",87
"3721","2020262030877","nv",13
"3722","2020262030886","nv",84
"3723","2020262030935","nv",77
"3724","2020262030943","nv",63
"3725","2020262030969","nv",82
"3726","2020262030982","nv",87
"3727","2020262030987","nv",1
"3728","2020262030989","nv",2
"3729","2020262030996","nv",87
"3730","2020262030998","nv",82
"3731","2020262031011","nv",87
"3732","2020262031014","nv",75
"3733","2020262031033","nv",73
"3734","2020262031054","nv",87
"3735","2020262031072","nv",3
"3736","2020262031080","nv",49
"3737","2020262031100","nv",56
"3738","2020262031114","nv",87
"3739","2020262031116","nv",87
"3740","2020262031132","nv",40
"3741","2020262031140","nv",46
"3742","2020262031141","nv",84
"3743","2020262031177","nv",81
"3744","2020262031181","nv",87
"3745","2020262031188","nv",1
"3746","2020262031199","nv",87
"3747","2020262031233","nv",1
"3748","2020262031236","nv",87
"3749","2020262031239","nv",48
"3750","2020262031258","nv",87
"3751","2020262031264","nv",24
"3752","2020262031283","nv",32
"3753","2020262031291","nv",80
"3754","2020262031312","nv",87
"3755","2020262031313","nv",5
"3756","2020262031325","nv",79
"3757","2020262031335","nv",87
"3758","2020262031336","nv",87
"3759","2020262031338","nv",69
"3760","2020262031343","nv",10
"3761","2020262031352","nv",82
"3762","2020262031374","nv",5
"3763","2020262031394","nv",83
"3764","2020262031410","nv",8
"3765","2020262031412","nv",1
"3766","2020262031427","nv",87
"3767","2020262031439","nv",84
"3768","2020262031441","nv",87
"3769","2020262031455","nv",87
"3770","2020262031460","nv",25
"3771","2020262031486","nv",83
"3772","2020262031491","nv",87
"3773","2020262031493","nv",24
"3774","2020262031503","nv",53
"3775","2020262031529","nv",58
"3776","2020262031560","nv",82
"3777","2020262031577","nv",87
"3778","2020262031602","nv",1
"3779","2020262031604","nv",66
"3780","2020262031605","nv",75
"3781","2020262031620","nv",48
"3782","2020262031624","nv",87
"3783","2020262031646","nv",55
"3784","2020262031647","nv",65
"3785","2020262031656","nv",6
"3786","2020262031667","nv",87
"3787","2020262031679","nv",87
"3788","2020262031686","nv",5
"3789","2020262031702","nv",2
"3790","2020262031709","nv",5
"3791","2020262031738","nv",33
"3792","2020262031788","nv",86
"3793","2020262031789","nv",87
"3794","2020262031803","nv",49
"3795","2020262031805","nv",1
"3796","2020262031816","nv",2
"3797","2020262031818","nv",44
"3798","2020262031857","nv",53
"3799","2020262031887","nv",59
"3800","2020262031931","nv",77
"3801","2020262031959","nv",87
"3802","2020262031966","nv",87
"3803","2020262031973","nv",87
"3804","2020262031974","nv",87
"3805","2020262031982","nv",86
"3806","2020262031998","nv",87
"3807","2020262032004","nv",2
"3808","2020262032012","nv",87
"3809","2020262032060","nv",50
"3810","2020262032061","nv",1
"3811","2020262032062","nv",7
"3812","2020262032065","nv",87
"3813","2020262032076","nv",2
"3814","2020262032083","nv",13
"3815","2020262032089","nv",87
"3816","2020262032094","nv",15
"3817","2020262032097","nv",12
"3818","2020262032112","nv",9
"3819","2020262032118","nv",6
"3820","2020262032134","nv",87
"3821","2020262032155","nv",21
"3822","2020262032171","nv",87
"3823","2020262032174","nv",70
"3824","2020262032175","nv",87
"3825","2020262032189","nv",50
"3826","2020262032195","nv",2
"3827","2020262032196","nv",1
"3828","2020262032216","nv",87
"3829","2020262032220","nv",1
"3830","2020262032225","nv",86
"3831","2020262032244","nv",4
"3832","2020262032262","nv",87
"3833","2020262032268","nv",29
"3834","2020262032273","nv",87
"3835","2020262032281","nv",87
"3836","2020262032285","nv",84
"3837","2020262032304","nv",84
"3838","2020262032305","nv",7
"3839","2020262032317","nv",87
"3840","2020262032337","nv",87
"3841","2020262032350","nv",30
"3842","2020262032351","nv",87
"3843","2020262032355","nv",63
"3844","2020262032370","nv",2
"3845","2020262032374","nv",5
"3846","2020262032376","nv",21
"3847","2020262032399","nv",7
"3848","2020262032426","nv",5
"3849","2020262032427","nv",2
"3850","2020262032437","nv",87
"3851","2020262032441","nv",66
"3852","2020262032442","nv",58
"3853","2020262032478","nv",87
"3854","2020262032483","nv",1
"3855","2020262032502","nv",87
"3856","2020262032524","nv",4
"3857","2020262032526","nv",87
"3858","2020262032534","nv",29
"3859","2020262032553","nv",2
"3860","2020262032555","nv",50
"3861","2020262032654","nv",22
"3862","2020262032664","nv",87
"3863","2020262032667","nv",74
"3864","2020262032686","nv",87
"3865","2020262032696","nv",1
"3866","2020262032704","nv",86
"3867","2020262032716","nv",58
"3868","2020262032723","nv",2
"3869","2020262032754","nv",43
"3870","2020262032757","nv",87
"3871","2020262032763","nv",87
"3872","2020262032764","nv",87
"3873","2020262032771","nv",59
"3874","2020262032776","nv",70
"3875","2020262032777","nv",15
"3876","2020262032783","nv",87
"3877","2020262032786","nv",84
"3878","2020262032797","nv",87
"3879","2020262032812","nv",87
"3880","2020262032846","nv",66
"3881","2020262032848","nv",1
"3882","2020262032863","nv",61
"3883","2020262032877","nv",1
"3884","2020262032894","nv",62
"3885","2020262032908","nv",87
"3886","2020262032918","nv",7
"3887","2020262032920","nv",6
"3888","2020262032930","nv",36
"3889","2020262032945","nv",63
"3890","2020262032948","nv",87
"3891","2020262032950","nv",4
"3892","2020262032957","nv",87
"3893","2020262032977","nv",45
"3894","2020262032979","nv",87
"3895","2020262032998","nv",87
"3896","2020262033047","nv",87
"3897","2020262033059","nv",83
"3898","2020262033073","nv",87
"3899","2020262033090","nv",87
"3900","2020262033115","nv",87
"3901","2020262033134","nv",87
"3902","2020262033168","nv",2
"3903","2020262033179","nv",3
"3904","2020262033187","nv",27
"3905","2020262033223","nv",87
"3906","2020262033235","nv",38
"3907","2020262033240","nv",86
"3908","2020262033259","nv",26
"3909","2020262033292","nv",1
"3910","2020262033295","nv",13
"3911","2020262033301","nv",72
"3912","2020262033302","nv",11
"3913","2020262033306","nv",87
"3914","2020262033309","nv",72
"3915","2020262033314","nv",29
"3916","2020262033326","nv",1
"3917","2020262033333","nv",87
"3918","2020262033337","nv",87
"3919","2020262033344","nv",11
"3920","2020262033361","nv",87
"3921","2020262033368","nv",69
"3922","2020262033382","nv",87
"3923","2020262033385","nv",87
"3924","2020262033417","nv",79
"3925","2020262033434","nv",30
"3926","2020262033443","nv",87
"3927","2020262033456","nv",81
"3928","2020262033462","nv",84
"3929","2020262033475","nv",59
"3930","2020262033485","nv",38
"3931","2020262033487","nv",87
"3932","2020262033500","nv",86
"3933","2020262033522","nv",59
"3934","2020262033540","nv",69
"3935","2020262033542","nv",87
"3936","2020262033557","nv",87
"3937","2020262033558","nv",87
"3938","2020262033569","nv",87
"3939","2020262033606","nv",1
"3940","2020262033663","nv",70
"3941","2020262033697","nv",87
"3942","2020262033702","nv",74
"3943","2020262033717","nv",87
"3944","2020262033746","nv",33
"3945","2020262033803","nv",7
"3946","2020262033806","nv",87
"3947","2020262033852","nv",18
"3948","2020262033898","nv",5
"3949","2020262033927","nv",1
"3950","2020262033963","nv",84
"3951","2020262033976","nv",87
"3952","2020262034016","nv",49
"3953","2020262034058","nv",9
"3954","2020262034087","nv",87
"3955","2020262034112","nv",66
"3956","2020262034179","nv",87
"3957","2020262034240","nv",87
"3958","2020262034591","nv",87
"3959","3019142005241","nv",167
"3960","3019142005408","nv",164
"3961","3019142005419","nv",9
"3962","3019142005442","nv",86
"3963","3019142005481","nv",118
"3964","3019142005520","nv",34
"3965","3019142005570","nv",134
"3966","3019142005589","nv",32
